seed,condition,angle_deg,initial_global_energy,initial_local_energy,nonlinear_auc,analytic_linear_auc,nonlinear_increment_auc
3,shuffled,45.0,1.0,0.7030743017340509,0.5793163051376686,0.554127868964401,0.025188436173267603
3,shuffled,50.0,1.0,0.7030743017340509,0.5710517398106736,0.5469297413420279,0.02412199846864571
3,shuffled,55.0,1.0,0.7030743017340509,0.5713302264691645,0.5472160912837128,0.02411413518545169
3,shuffled,60.0,1.0,0.7030743017340508,0.5743583769173928,0.5499920201188541,0.024366356798538713
3,shuffled,65.0,1.0,0.7030743017340509,0.5750892416931018,0.5507028767294654,0.024386364963636442
3,shuffled,70.0,1.0,0.7030743017340509,0.5740073397763954,0.549823285024297,0.024184054752098394
3,shuffled,75.0,1.0,0.7030743017340509,0.56966947064378,0.5458857301382368,0.023783740505543216
3,shuffled,80.0,1.0,0.7030743017340509,0.5720736327283279,0.5482084102824102,0.02386522244591771
3,shuffled,85.0,1.0,0.7030743017340509,0.5699843739681871,0.546314752139036,0.02366962182915111
3,shuffled,90.0,1.0,0.7030743017340509,0.5712981748598589,0.5475740585059281,0.02372411635393079
3,separated,0.0,0.9999999999999999,0.7029535733251167,1.251256052049177,1.1933182460414382,0.05793780600773868
3,separated,5.0,1.0,0.7029535733251165,1.251256052048971,1.1933182460412393,0.057937806007731796
3,separated,10.0,1.0,0.7029535733251168,1.2512560520483547,1.1933182460406442,0.05793780600771048
3,separated,15.0,1.0,0.7029535733251167,1.2512560520473328,1.1933182460396579,0.05793780600767495
3,separated,20.0,1.0,0.7029535733251167,1.251256052045913,1.1933182460382867,0.057937806007626325
3,separated,25.0,1.0,0.7029535733251167,1.2512560520441054,1.1933182460365415,0.05793780600756393
3,separated,30.0,1.0,0.7029535733251167,1.251256052041923,1.1933182460344343,0.05793780600748866
3,separated,35.0,0.9999999999999999,0.7029535733251165,1.2512560520393825,1.1933182460319816,0.05793780600740095
3,separated,40.0,1.0,0.7029535733251167,1.2512560520365015,1.1933182460292002,0.05793780600730125
3,separated,45.0,1.0,0.7029535733251167,1.251256052033302,1.1933182460261114,0.05793780600719067
3,separated,50.0,0.9999999999999999,0.7029535733251167,1.2512560520298077,1.1933182460227374,0.057937806007070325
3,separated,55.0,0.9999999999999999,0.7029535733251167,1.2512560520260436,1.1933182460191036,0.057937806006939985
3,separated,60.0,1.0,0.7029535733251167,1.2512560520220384,1.1933182460152363,0.057937806006802095
3,separated,65.0,1.0,0.7029535733251167,1.2512560520178209,1.1933182460111642,0.057937806006656656
3,separated,70.0,1.0,0.7029535733251165,1.2512560520134226,1.1933182460069176,0.057937806006505
3,separated,75.0,1.0,0.7029535733251167,1.2512560520088751,1.1933182460025276,0.05793780600634757
3,separated,80.0,1.0,0.7029535733251167,1.2512560520042135,1.1933182459980265,0.05793780600618703
3,separated,85.0,0.9999999999999999,0.7029535733251165,1.2512560519994713,1.1933182459934484,0.05793780600602294
3,separated,90.0,0.9999999999999999,0.7029535733251167,1.2512560519946843,1.193318245988826,0.05793780600585818
4,coherent,0.0,0.9999999999999999,0.7031033495068539,1.4203879550755234,1.3011097419915627,0.1192782130839607
4,coherent,5.0,1.0,0.7031033495068539,1.4200437574538682,1.3008112199784727,0.11923253747539553
4,coherent,10.0,1.0,0.7031033495068539,1.4190099254156252,1.2999145720599892,0.11909535335563604
4,coherent,15.0,1.0,0.7031033495068539,1.4172827250704694,1.2984165382469612,0.11886618682350814
4,coherent,20.0,0.9999999999999999,0.7031033495068539,1.414855878239415,1.2963116369770056,0.11854424126240937
4,coherent,25.0,1.0,0.7031033495068539,1.4117204782792112,1.2935920912927255,0.11812838698648576
4,coherent,30.0,1.0,0.7031033495068539,1.4078648688878872,1.2902477225143103,0.1176171463735769
4,coherent,35.0,1.0,0.7031033495068539,1.403274482343457,1.286265808249316,0.11700867409414117
4,coherent,40.0,1.0,0.7031033495068539,1.39793163231215,1.28163090040708,0.11630073190506995
4,coherent,45.0,1.0,0.7031033495068539,1.3918152547884746,1.276324597475467,0.11549065731300767
4,coherent,50.0,0.9999999999999999,0.7031033495068539,1.3849005887997292,1.2703252635845763,0.1145753252151529
4,coherent,55.0,1.0,0.7031033495068539,1.3771587860940262,1.263607684708184,0.11355110138584212
4,coherent,60.0,0.9999999999999999,0.7031033495068539,1.3685564359614109,1.256142649580517,0.11241378638089383
4,coherent,65.0,0.9999999999999999,0.7031033495068539,1.3590549873765387,1.2478964393158802,0.1111585480606585
4,coherent,70.0,0.9999999999999999,0.7031033495068539,1.3486100454716572,1.2388302050082176,0.10977984046343958
4,coherent,75.0,0.9999999999999999,0.7031033495068539,1.337170512489555,1.2288992063279394,0.10827130616161562
4,coherent,80.0,0.9999999999999999,0.7031033495068539,1.324677534169744,1.2180518757086114,0.1066256584611327
4,coherent,85.0,0.9999999999999999,0.703103349506854,1.3110632000339935,1.2062286612303563,0.10483453880363713
4,coherent,90.0,0.9999999999999999,0.7031033495068539,1.296248928857224,1.1933605854353595,0.10288834342186459
4,shuffled,0.0,0.9999999999999999,0.7031033495068539,0.6283555106823412,0.598920547357134,0.02943496332520723
4,shuffled,5.0,1.0,0.7031033495068539,0.6287925771808406,0.5993498344078269,0.02944274277301373
4,shuffled,10.0,1.0,0.7031033495068539,0.6297437309546683,0.6002400634257795,0.029503667528888777
4,shuffled,15.0,0.9999999999999999,0.7031033495068539,0.6311144326008749,0.60151238417511,0.02960204842576486
4,shuffled,20.0,0.9999999999999999,0.7031033495068539,0.6313442835732596,0.6017377788282258,0.02960650474503379
4,shuffled,25.0,1.0,0.7031033495068539,0.6412496830126514,0.6106090286824387,0.03064065433021268
4,shuffled,30.0,1.0,0.7031033495068539,0.6415569591225901,0.6109451614241428,0.03061179769844735
4,shuffled,35.0,1.0,0.7031033495068539,0.6407683558054682,0.610264500510883,0.030503855294585214
4,shuffled,40.0,1.0,0.703103349506854,0.6401626971945753,0.6097171994546317,0.03044549773994365
4,shuffled,45.0,1.0,0.7031033495068539,0.6424128795384313,0.6117309591158149,0.030681920422616416
4,shuffled,50.0,0.9999999999999999,0.7031033495068539,0.6459887763083272,0.6149288049080959,0.031059971400231312
4,shuffled,55.0,1.0,0.7031033495068539,0.6485598727743818,0.6172036951922014,0.031356177582180345
4,shuffled,60.0,1.0,0.7031033495068539,0.6496937429587906,0.6181636882481012,0.03153005471068937
4,shuffled,65.0,1.0,0.703103349506854,0.6495253149017084,0.6179254504611367,0.03159986444057172
4,shuffled,70.0,1.0,0.7031033495068539,0.6483623570853558,0.6167582272491146,0.03160412983624128
4,shuffled,75.0,1.0,0.7031033495068539,0.6466106710813334,0.6150182452800279,0.0315924258013055
4,shuffled,80.0,0.9999999999999999,0.7031033495068539,0.6428140665478579,0.6114080724783398,0.03140599406951805
4,shuffled,85.0,1.0,0.7031033495068539,0.6338520552191085,0.6032004009428552,0.03065165427625327
